Size(n),S,Key Comparisons,Time(ms),Time(s)
3340000,16,70691484,295.55199999999996,0.29555200000000004
3350000,16,70936157,295.187,0.29518700000000003
3360000,16,71181337,292.586,0.292586
3370000,16,71422176,289.926,0.289926
3380000,16,71659013,297.2376,0.29723760000000005
3390000,16,71920009,290.6597,0.2906597
3400000,16,72155539,290.94849999999997,0.2909485
3410000,16,72406883,292.48629999999997,0.29248630000000003
3420000,16,72657620,305.091,0.305091
3430000,16,72908944,299.46049999999997,0.2994605
3440000,16,73162448,295.647,0.295647
3450000,16,73410587,299.5068,0.2995068
3460000,16,73658785,300.0843,0.3000843
3470000,16,73908912,299.35249999999996,0.2993525
3480000,16,74155405,313.49789999999996,0.3134979
3490000,16,74405154,300.98609999999996,0.30098610000000003
3500000,16,74654095,303.5346,0.30353460000000004
3510000,16,74915354,309.9786,0.3099786
3520000,16,75164238,305.46119999999996,0.30546120000000004
3530000,16,75411602,309.42359999999996,0.3094236
3540000,16,75669387,304.8685,0.30486850000000004
3550000,16,75915640,306.97819999999996,0.30697820000000003
3560000,16,76167131,307.632,0.307632
3570000,16,76406795,310.1973,0.3101973
3580000,16,76661337,309.3261,0.3093261
3590000,16,76909885,309.4533,0.30945330000000004
3600000,16,77154950,310.9342,0.3109342
3610000,16,77415921,312.036,0.31203600000000004
3620000,16,77665242,311.1697,0.3111697
3630000,16,77912051,315.3975,0.3153975
3640000,16,78168461,318.5226,0.31852260000000004
3650000,16,78413478,313.7742,0.3137742
3660000,16,78664640,316.3001,0.31630010000000003
3670000,16,78918559,316.99309999999997,0.3169931
3680000,16,79171632,324.5063,0.3245063
3690000,16,79426220,329.05289999999997,0.32905290000000004
3700000,16,79680760,330.86199999999997,0.33086200000000004
3710000,16,79938659,338.1939,0.33819390000000005
3720000,16,80195401,331.59299999999996,0.331593
3730000,16,80442332,331.28319999999997,0.3312832
3740000,16,80705145,335.6139,0.3356139
3750000,16,80963324,330.7467,0.3307467
3760000,16,81210996,327.62899999999996,0.327629
3770000,16,81473903,326.4703,0.32647030000000005
3780000,16,81729861,327.6563,0.3276563
3790000,16,81978049,327.7595,0.32775950000000004
3800000,16,82237220,332.5378,0.3325378
3810000,16,82497193,328.9199,0.32891990000000004
3820000,16,82756881,338.79679999999996,0.3387968
3830000,16,83009342,329.5077,0.3295077
3840000,16,83260800,330.1963,0.3301963
3850000,16,83504226,332.486,0.332486
3860000,16,83769182,334.0235,0.33402350000000003
3870000,16,84026517,331.9971,0.33199710000000004
3880000,16,84291536,343.3354,0.3433354
3890000,16,84536185,338.5215,0.33852150000000003
3900000,16,84794745,345.4783,0.3454783
3910000,16,85052518,340.2544,0.3402544
3920000,16,85302243,336.3057,0.33630570000000004
3930000,16,85566049,339.9092,0.3399092
3940000,16,85825173,353.64279999999997,0.35364280000000003
3950000,16,86087049,353.8155,0.3538155
3960000,16,86341072,344.5095,0.3445095
3970000,16,86598180,340.9024,0.3409024
3980000,16,86864006,346.6203,0.34662030000000005
3990000,16,87122066,344.3265,0.34432650000000004
4000000,16,87382492,343.0641,0.34306410000000004
4010000,16,87640923,345.37039999999996,0.3453704
4020000,16,87911987,352.04879999999997,0.3520488
4030000,16,88170642,345.75219999999996,0.3457522
4040000,16,88426099,346.3544,0.3463544
4050000,16,88691514,348.5369,0.34853690000000004
4060000,16,88945342,355.3886,0.3553886
4070000,16,89210068,360.72679999999997,0.3607268
4080000,16,89466828,351.9087,0.3519087
4090000,16,89725391,362.0728,0.36207280000000003
4100000,16,89988097,355.9855,0.3559855
4110000,16,90251876,358.1355,0.3581355
4120000,16,90502496,355.35699999999997,0.35535700000000003
4130000,16,90758447,361.65819999999997,0.36165820000000004
4140000,16,91042157,369.29319999999996,0.36929320000000004
4150000,16,91292664,358.6508,0.35865080000000005
4160000,16,91544562,361.5786,0.36157860000000003
4170000,16,91810406,369.6189,0.36961890000000003
4180000,16,92076345,370.7203,0.3707203
4190000,16,92336959,361.6592,0.3616592
4200000,16,92460028,364.78839999999997,0.3647884
4210000,16,92500516,371.7856,0.37178560000000005
4220000,16,92542181,373.16929999999996,0.37316930000000004
4230000,16,92572250,370.01189999999997,0.3700119
4240000,16,92602067,384.38579999999996,0.3843858
4250000,16,92644269,382.159,0.382159
4260000,16,92679976,377.0281,0.37702810000000003
4270000,16,92718952,376.0195,0.3760195
4280000,16,92759968,382.9145,0.38291450000000005
4290000,16,92803749,380.5439,0.38054390000000005
4300000,16,92837372,384.7854,0.3847854
4310000,16,92876772,389.6799,0.3896799
4320000,16,92903891,384.8108,0.3848108
4330000,16,92932964,384.8139,0.38481390000000004
4340000,16,92975329,392.84459999999996,0.39284460000000004
4350000,16,93020083,392.5671,0.3925671
4360000,16,93056055,389.347,0.389347
4370000,16,93089961,392.19259999999997,0.3921926
4380000,16,93123608,391.2876,0.3912876
4390000,16,93154408,392.2132,0.39221320000000004
4400000,16,93198324,393.51189999999997,0.3935119
4410000,16,93236355,397.9092,0.3979092
4420000,16,93276252,394.5285,0.3945285
4430000,16,93308620,398.80429999999996,0.3988043
4440000,16,93344178,397.57779999999997,0.39757780000000004
4450000,16,93382350,406.139,0.40613900000000003
4460000,16,93489664,404.13439999999997,0.4041344
4470000,16,93726937,401.2519,0.40125190000000005
4480000,16,93960343,406.0992,0.40609920000000005
4490000,16,94189130,402.94399999999996,0.402944
4500000,16,94426856,405.0446,0.40504460000000003
4510000,16,94664707,410.8366,0.41083660000000005
4520000,16,94897211,411.476,0.411476
4530000,16,95126845,412.5795,0.41257950000000004
4540000,16,95370160,417.2086,0.41720860000000004
4550000,16,95604489,410.1097,0.4101097
4560000,16,95839878,415.1748,0.4151748
4570000,16,96069564,419.7088,0.41970880000000005
4580000,16,96312057,419.5358,0.4195358
4590000,16,96543099,414.8035,0.41480350000000005
4600000,16,96777377,417.5002,0.41750020000000004
4610000,16,97010808,424.1968,0.42419680000000004
4620000,16,97245309,426.113,0.426113
4630000,16,97478971,441.2426,0.44124260000000004
4640000,16,97719946,419.4026,0.4194026
4650000,16,97953387,418.284,0.41828400000000004
4660000,16,98186396,420.4941,0.42049410000000004
4670000,16,98419548,419.3186,0.41931860000000004
4680000,16,98662484,419.37219999999996,0.41937220000000003
4690000,16,98899870,420.3553,0.42035530000000004
4700000,16,99121612,422.6577,0.4226577
4710000,16,99362564,421.34639999999996,0.4213464
4720000,16,99604505,424.6651,0.4246651
4730000,16,99844735,424.2708,0.4242708
4740000,16,100076777,424.95939999999996,0.42495940000000004
4750000,16,100323976,428.0241,0.4280241
4760000,16,100563172,430.14869999999996,0.43014870000000005
4770000,16,100802330,433.9358,0.43393580000000004
4780000,16,101030582,432.45329999999996,0.43245330000000004
4790000,16,101283352,434.17969999999997,0.4341797
4800000,16,101510227,433.20869999999996,0.4332087
4810000,16,101755463,440.6438,0.44064380000000003
4820000,16,101998610,443.49269999999996,0.4434927
4830000,16,102232100,445.6832,0.4456832
4840000,16,102478403,442.3132,0.4423132
4850000,16,102719814,440.93149999999997,0.44093150000000003
4860000,16,102957529,441.7235,0.44172350000000005
4870000,16,103192976,445.5759,0.4455759
4880000,16,103441836,442.051,0.442051
4890000,16,103678358,442.3016,0.4423016
4900000,16,103913678,444.09459999999996,0.4440946
4910000,16,104156236,453.90029999999996,0.45390030000000003
4920000,16,104399420,446.14529999999996,0.4461453
4930000,16,104640915,454.2833,0.4542833
4940000,16,104877417,446.058,0.446058
4950000,16,105116632,446.53979999999996,0.44653980000000004
4960000,16,105364066,452.2738,0.4522738
4970000,16,105601112,449.9223,0.44992230000000005
4980000,16,105843465,448.70939999999996,0.44870940000000004
4990000,16,106081725,450.58619999999996,0.45058620000000005
5000000,16,106315839,456.67069999999995,0.45667070000000004
5010000,16,106561833,457.7023,0.4577023
5020000,16,106801087,453.68039999999996,0.45368040000000004
5030000,16,107044198,452.39639999999997,0.45239640000000003
5040000,16,107275132,453.73429999999996,0.45373430000000003
5050000,16,107522588,460.7122,0.4607122
5060000,16,107759546,460.4801,0.4604801
5070000,16,107999407,463.43149999999997,0.46343150000000005
5080000,16,108239360,460.5182,0.46051820000000004
5090000,16,108485383,465.9738,0.46597380000000005
5100000,16,108722872,461.9092,0.4619092
5110000,16,108965361,462.015,0.462015
5120000,16,109205480,462.4774,0.46247740000000004
5130000,16,109448017,460.5945,0.4605945
5140000,16,109685957,470.3671,0.47036710000000004
5150000,16,109921865,465.86839999999995,0.4658684
5160000,16,110160232,465.5626,0.46556260000000005
5170000,16,110400863,465.6823,0.46568230000000005
5180000,16,110636759,466.3021,0.46630210000000005
5190000,16,110874038,470.1699,0.47016990000000003
5200000,16,111119300,468.3938,0.4683938
5210000,16,111363815,471.98969999999997,0.4719897
5220000,16,111596426,470.7754,0.4707754
5230000,16,111845056,472.11679999999996,0.4721168
5240000,16,112083250,472.32079999999996,0.47232080000000004
5250000,16,112325989,474.2947,0.4742947
5260000,16,112566415,473.6488,0.47364880000000004
5270000,16,112811692,475.50629999999995,0.47550630000000005
5280000,16,113062266,479.9102,0.4799102
5290000,16,113311150,482.19509999999997,0.48219510000000004
5300000,16,113555184,480.8289,0.4808289
5310000,16,113796183,478.8703,0.4788703
5320000,16,114041658,480.3511,0.48035110000000003
5330000,16,114289185,480.1663,0.48016630000000005
5340000,16,114537225,480.91319999999996,0.48091320000000004
5350000,16,114783089,483.05199999999996,0.48305200000000004
5360000,16,115021998,482.6122,0.48261220000000005
5370000,16,115274975,485.1608,0.4851608
5380000,16,115520749,484.08889999999997,0.48408890000000004
5390000,16,115770529,488.36089999999996,0.48836090000000004
5400000,16,116007729,489.23179999999996,0.48923180000000005
5410000,16,116253004,494.6742,0.4946742
5420000,16,116489311,494.42019999999997,0.49442020000000003
5430000,16,116736507,491.17499999999995,0.49117500000000003
5440000,16,116988270,496.8596,0.4968596
5450000,16,117225484,494.58079999999995,0.49458080000000004
5460000,16,117468547,499.47659999999996,0.49947660000000005
5470000,16,117722026,494.4027,0.49440270000000003
5480000,16,117955991,496.09409999999997,0.49609410000000004
5490000,16,118203943,495.7758,0.49577580000000004
5500000,16,118454371,494.96,0.49496
5510000,16,118698252,495.501,0.495501
5520000,16,118941602,499.635,0.49963500000000005
5530000,16,119193570,504.2799,0.5042799
5540000,16,119439866,499.9833,0.4999833
5550000,16,119676439,501.38399999999996,0.501384
5560000,16,119934139,502.91999999999996,0.50292
5570000,16,120170959,501.3674,0.5013674
5580000,16,120419333,502.62899999999996,0.502629
5590000,16,120666174,513.5989999999999,0.513599
5600000,16,120906020,510.6439,0.5106439
5610000,16,121152575,515.2134,0.5152134
5620000,16,121403756,508.69809999999995,0.5086981
5630000,16,121642014,523.759,0.5237590000000001
5640000,16,121894585,513.023,0.513023
5650000,16,122131689,513.0018,0.5130018000000001
5660000,16,122372290,517.6039,0.5176039
5670000,16,122626701,516.1114,0.5161114
5680000,16,122877589,515.81,0.51581
5690000,16,123116523,515.4466,0.5154466
5700000,16,123360295,517.9697,0.5179697
5710000,16,123605463,519.2805,0.5192805
5720000,16,123853594,517.0975,0.5170975
5730000,16,124093802,518.5699,0.5185699
5740000,16,124347806,522.0971999999999,0.5220972
5750000,16,124589758,521.6282,0.5216282
5760000,16,124833062,523.8352,0.5238352000000001
5770000,16,125075115,521.957,0.521957
5780000,16,125324090,521.5559999999999,0.521556
5790000,16,125582005,527.4121,0.5274121
5800000,16,125827869,526.2423,0.5262423
5810000,16,126078381,528.4447,0.5284447
